name,arity_profile,avg_arity,max_arity,min_arity,n_predicates,n_rules,predicate_profile,rule_profile,t_component,t_graph,t_parse,t_terminate,terminates
synthetic-at-rules/program-496-r.res,[1-10],5.597701149,10,1,348,808899, [200-400), [900000-1000000),486.7067,5004.616,22670.295,5491.62, false
synthetic-at-arity/program-1016-r.res,[1-10],5.593258427,10,1,445,653677, [400-600], [666666-999999),501.39017,4163.185,18364.715,4664.8677, false
synthetic-at-predicate/program-596-r.res,[1-10],5.596456693,10,1,508,615814, [400-600], [333333-666666),456.3545,3754.8384,17291.297,4211.5127, false
synthetic-at-predicate/program-784-r.res,[1-20],10.37765957,20,1,376,280184, [200-400), [0-333333),632.0022,3693.0286,13519.627,4325.3145, false
synthetic-at-arity/program-644-r.res,[1-10],5.38292011,10,1,363,857723, [200-400), [666666-999999),500.83197,5538.074,23957.305,6039.2173, false
synthetic-at-predicate/program-686-r.res,[1-10],5.543269231,10,1,416,697542, [400-600], [666666-999999),473.65533,4196.044,19358.29,4669.993, false
synthetic-at-predicate/program-707-r.res,[1-10],5.569979716,10,1,493,627871, [400-600], [666666-999999),461.55966,3927.7139,17652.234,4389.5566, false
synthetic-at-arity/program-1023-r.res,[1-10],5.793838863,10,1,422,643385, [400-600], [666666-999999),494.97192,3918.146,18517.898,4413.407, false
synthetic-at-arity/program-827-r.res,[1-20],10.57894737,20,1,513,264053, [400-600], [0-333333),567.92474,3253.6494,12565.257,3821.8662, false
synthetic-at-predicate/program-864-r.res,[1-20],9.95480226,20,1,177,485565, [5-200), [333333-666666),433.977,5579.671,21272.822,6013.941, false
synthetic-at-arity/program-882-r.res,[1-10],5.607023411,10,1,598,584347, [400-600], [333333-666666),499.68848,3614.3274,16358.84,4114.3237, false
synthetic-at-rules/program-764-r.res,[1-10],5.489959839,10,1,498,645766, [400-600], [600000-700000),589.95996,3915.2837,17980.756,4505.534, false
synthetic-at-arity/program-1039-r.res,[1-10],5.429149798,10,1,494,659711, [400-600], [666666-999999),505.23758,3816.4597,18358.678,4321.9985, false
synthetic-at-arity/program-211-r.res,[1-20],9.887755102,20,1,196,438348, [5-200), [333333-666666),434.33813,4923.0127,19693.158,5357.6465, false
synthetic-at-arity/program-332-r.res,[1-20],11.03100775,20,1,129,742408, [5-200), [666666-999999),358.19098,10093.215,34785.51,10451.696, false
synthetic-at-rules/program-770-r.res,[1-10],5.422487223,10,1,587,617615, [400-600], [600000-700000),586.2728,3533.1345,17217.889,4119.6973, false
synthetic-at-predicate/program-856-r.res,[1-20],11.06741573,20,1,178,367106, [5-200), [333333-666666),508.54816,5471.8833,17899.986,5980.719, false
synthetic-at-predicate/program-652-r.res,[1-10],5.768025078,10,1,319,870327, [200-400), [666666-999999),470.76138,5313.295,25237.234,5784.366, false
synthetic-at-arity/program-1001-r.res,[1-10],5.444924406,10,1,463,684598, [400-600], [666666-999999),474.9585,4048.4158,18793.71,4523.663, false
synthetic-at-predicate/program-571-r.res,[1-10],5.403010033,10,1,598,621346, [400-600], [333333-666666),451.60263,3579.7327,16958.014,4031.6233, false
synthetic-at-rules/program-497-r.res,[1-10],5.294270833,10,1,384,841823, [200-400), [900000-1000000),440.17612,4677.366,22852.47,5117.833, false
synthetic-at-rules/program-829-r.res,[1-20],10.56719368,20,1,506,267109, [400-600], [200000-300000),553.4506,3374.533,13016.598,3928.2812, false
synthetic-at-rules/program-763-r.res,[1-10],5.564575646,10,1,542,615862, [400-600], [600000-700000),447.5579,3916.338,17473.678,4364.1865, false
synthetic-at-rules/program-529-r.res,[1-20],10.56806283,20,1,382,278726, [200-400), [200000-300000),496.2875,3453.2156,13591.344,3949.7925, false
synthetic-at-rules/program-769-r.res,[1-10],5.433333333,10,1,570,628600, [400-600], [600000-700000),590.6972,3741.4885,17518.236,4332.4917, false
synthetic-at-rules/program-777-r.res,[1-10],5.375266525,10,1,469,698215, [400-600], [700000-800000),462.2433,4123.4683,18983.44,4586.0024, false
synthetic-at-rules/program-824-r.res,[1-20],10.35060449,20,1,579,272410, [400-600], [200000-300000),564.5725,3885.7263,12952.79,4450.587, false
synthetic-at-rules/program-259-r.res,[1-20],10.22155689,20,1,167,522845, [5-200), [500000-600000),383.70715,6093.639,23959.8,6477.6323, false
synthetic-at-arity/program-1024-r.res,[1-10],5.627615063,10,1,478,645990, [400-600], [666666-999999),450.49948,4006.6873,18203.285,4457.4736, false
synthetic-at-rules/program-784-r.res,[1-10],5.257611241,10,1,427,779166, [400-600], [800000-900000),544.0095,4109.2344,21260.283,4653.551, false
synthetic-at-arity/program-225-r.res,[1-20],9.796954315,20,1,197,451303, [5-200), [333333-666666),484.46765,5105.637,20139.729,5590.395, false
synthetic-at-predicate/program-704-r.res,[1-10],5.439121756,10,1,501,669748, [400-600], [666666-999999),442.20404,3975.5327,18267.432,4418.0264, false
synthetic-at-arity/program-679-r.res,[1-10],5.506493506,10,1,385,792284, [200-400), [666666-999999),522.4379,4525.442,21782.994,5048.1646, false
synthetic-at-arity/program-452-r.res,[1-20],10.3081761,20,1,318,304608, [200-400), [0-333333),534.98175,3765.1772,14344.306,4300.4473, false
synthetic-at-rules/program-822-r.res,[1-20],10.49056604,20,1,477,275221, [400-600], [200000-300000),571.0681,3585.6697,12890.778,4157.0176, false
synthetic-at-predicate/program-674-r.res,[1-10],5.446194226,10,1,381,820731, [200-400), [666666-999999),475.22772,4743.516,22953.037,5219.0317, false
synthetic-at-predicate/program-653-r.res,[1-10],5.597701149,10,1,348,864625, [200-400), [666666-999999),487.34265,5741.2427,23972.893,6228.8926, false
synthetic-at-predicate/program-774-r.res,[1-20],10.4267101,20,1,307,307536, [200-400), [0-333333),475.5652,3833.3665,14669.666,4309.239, false
synthetic-at-rules/program-780-r.res,[1-10],5.292598967,10,1,581,659796, [400-600], [700000-800000),569.97107,3771.6416,18073.328,4341.9, false
synthetic-at-predicate/program-993-r.res,[1-20],10.60958904,20,1,146,617685, [5-200), [666666-999999),349.9528,7396.43,28736.287,7746.688, false
synthetic-at-arity/program-918-r.res,[1-10],5.523725835,10,1,569,628182, [400-600], [333333-666666),487.17102,3841.1514,17466.848,4328.6157, false
synthetic-at-arity/program-677-r.res,[1-10],5.645604396,10,1,364,798411, [200-400), [666666-999999),495.7399,4593.448,22808.562,5089.481, false
synthetic-at-predicate/program-817-r.res,[1-20],10.80668258,20,1,419,272952, [400-600], [0-333333),509.72852,3439.8188,13435.833,3949.8423, false
synthetic-at-arity/program-588-r.res,[1-20],9.727272727,20,1,220,424620, [200-400), [333333-666666),441.981,4749.1284,18696.342,5191.416, false
synthetic-at-predicate/program-904-r.res,[1-20],9.682403433,20,1,233,407227, [200-400), [333333-666666),490.6073,4617.1934,17559.36,5108.0986, false
synthetic-at-predicate/program-710-r.res,[1-10],5.409168081,10,1,589,642344, [400-600], [666666-999999),533.41534,3722.6968,17584.33,4256.398, false
synthetic-at-arity/program-1033-r.res,[1-10],5.433566434,10,1,572,645714, [400-600], [666666-999999),590.89124,3673.2136,17812.84,4264.4, false
synthetic-at-predicate/program-576-r.res,[1-10],5.72815534,10,1,515,622304, [400-600], [333333-666666),445.89484,4018.6477,17708.66,4464.836, false
synthetic-at-predicate/program-663-r.res,[1-10],5.501362398,10,1,367,857743, [200-400), [666666-999999),513.42346,4898.5405,23350.643,5412.2573, false
synthetic-at-rules/program-839-r.res,[1-20],10.15625,20,1,416,299873, [400-600], [300000-400000),686.5944,3797.1711,14177.8,4484.0796, false
synthetic-at-predicate/program-973-r.res,[1-20],10.71969697,20,1,132,882400, [5-200), [666666-999999),348.4791,11410.033,40232.242,11758.806, false
synthetic-at-rules/program-776-r.res,[1-10],5.350293542,10,1,511,699430, [400-600], [700000-800000),563.97815,3965.807,18937.658,4530.0723, false
synthetic-at-predicate/program-828-r.res,[1-20],10.25652174,20,1,460,291120, [400-600], [0-333333),573.2725,3382.721,13677.496,3956.2996, false
synthetic-at-rules/program-826-r.res,[1-20],10.44465649,20,1,524,280409, [400-600], [200000-300000),549.6649,3392.9236,13619.187,3942.8774, false
synthetic-at-arity/program-1035-r.res,[1-10],5.474766355,10,1,535,662544, [400-600], [666666-999999),488.39478,3957.594,18103.215,4446.283, false
synthetic-at-arity/program-1040-r.res,[1-10],5.398130841,10,1,535,678209, [400-600], [666666-999999),488.0866,4068.665,18878.748,4557.036, false
synthetic-at-predicate/program-978-r.res,[1-20],10.22875817,20,1,153,667867, [5-200), [666666-999999),400.00928,7750.1025,30063.715,8150.408, false
synthetic-at-predicate/program-780-r.res,[1-20],10.32163743,20,1,342,310278, [200-400), [0-333333),691.2881,3661.383,14625.852,4352.972, false
synthetic-at-arity/program-457-r.res,[1-20],10.63606557,20,1,305,308139, [200-400), [0-333333),501.48047,3790.5981,14816.039,4292.367, false
synthetic-at-predicate/program-986-r.res,[1-20],9.866666667,20,1,150,846596, [5-200), [666666-999999),435.88266,10477.71,37058.93,10913.881, false
synthetic-at-predicate/program-706-r.res,[1-10],5.388415673,10,1,587,661820, [400-600], [666666-999999),444.14532,3792.6812,17761.348,4237.1104, false
synthetic-at-rules/program-772-r.res,[1-10],5.613122172,10,1,442,716077, [400-600], [700000-800000),437.09763,4034.3066,20350.299,4471.69, false
synthetic-at-rules/program-533-r.res,[1-20],10.78810409,20,1,269,315602, [200-400), [300000-400000),578.0408,4153.252,15552.31,4731.578, false
synthetic-at-rules/program-276-r.res,[1-20],10.21290323,20,1,155,652700, [5-200), [700000-800000),462.58316,7536.882,29413.68,7999.7695, false
synthetic-at-rules/program-785-r.res,[1-10],5.470588235,10,1,408,797424, [400-600], [800000-900000),552.7541,4865.8657,22308.93,5418.9624, false
synthetic-at-rules/program-539-r.res,[1-20],10.3358209,20,1,268,343215, [200-400), [300000-400000),666.8945,4327.3125,16344.009,4994.5, false
synthetic-at-arity/program-654-r.res,[1-10],5.426701571,10,1,382,862972, [200-400), [666666-999999),570.24774,4989.736,23435.207,5560.273, false
synthetic-at-arity/program-1008-r.res,[1-10],5.490234375,10,1,512,686460, [400-600], [666666-999999),489.32315,4059.2764,19088.924,4548.892, false
synthetic-at-rules/program-781-r.res,[1-10],5.529550827,10,1,423,765278, [400-600], [800000-900000),507.85995,4522.6587,21176.842,5030.8096, false
synthetic-at-predicate/program-679-r.res,[1-10],5.54040404,10,1,396,810796, [200-400), [666666-999999),414.17963,5098.668,22692.078,5513.133, false
synthetic-at-rules/program-257-r.res,[1-20],10.68711656,20,1,163,512840, [5-200), [500000-600000),430.2556,6394.0405,24410.799,6824.587, false
synthetic-at-arity/program-1019-r.res,[1-10],5.462214411,10,1,569,664985, [400-600], [666666-999999),483.3555,4102.9175,18311.035,4586.561, false
synthetic-at-arity/program-1038-r.res,[1-10],5.545851528,10,1,458,722235, [400-600], [666666-999999),461.7622,4228.2236,20066.29,4690.2896, false
synthetic-at-arity/program-837-r.res,[1-20],10.19246862,20,1,478,299894, [400-600], [0-333333),562.5157,3539.9714,14088.646,4102.7817, false
synthetic-at-predicate/program-715-r.res,[1-10],5.526315789,10,1,513,682522, [400-600], [666666-999999),473.04333,4052.1484,18955.062,4525.489, false
synthetic-at-rules/program-825-r.res,[1-20],10.44420601,20,1,466,294345, [400-600], [200000-300000),518.55145,3471.6406,14151.872,3990.4841, false
synthetic-at-rules/program-540-r.res,[1-20],10.50896057,20,1,279,332292, [200-400), [300000-400000),562.72345,4215.414,15872.941,4778.4243, false
synthetic-at-rules/program-795-r.res,[1-10],5.292517007,10,1,441,818583, [400-600], [900000-1000000),461.56082,4485.127,22186.645,4946.9844, false
synthetic-at-rules/program-292-r.res,[1-20],11.725,20,1,120,945237, [5-200), [900000-1000000),394.15198,15472.723,46691.836,15867.163, false
synthetic-at-rules/program-531-r.res,[1-20],10.38341969,20,1,386,309140, [200-400), [300000-400000),516.88245,3650.5964,14836.826,4167.764, false
synthetic-at-predicate/program-872-r.res,[1-20],11.00558659,20,1,179,426029, [5-200), [333333-666666),535.8392,5653.725,20404.7,6189.849, false
synthetic-at-arity/program-226-r.res,[1-20],10.63030303,20,1,165,514349, [5-200), [333333-666666),520.92194,6536.4917,24139.3,7057.698, false
synthetic-at-predicate/program-641-r.res,[1-10],5.6171875,10,1,384,832690, [200-400), [666666-999999),536.5098,4905.6543,23438.299,5442.457, false
synthetic-at-predicate/program-702-r.res,[1-10],5.347529813,10,1,587,691409, [400-600], [666666-999999),579.06085,4030.2705,18784.85,4609.6284, false
synthetic-at-predicate/program-879-r.res,[1-20],10.72820513,20,1,195,405351, [5-200), [333333-666666),545.9362,4989.332,19405.326,5535.563, false
synthetic-at-arity/program-1010-r.res,[1-10],5.608791209,10,1,455,725503, [400-600], [666666-999999),563.101,4255.45,20303.527,4818.849, false
synthetic-at-rules/program-774-r.res,[1-10],5.473394495,10,1,545,690088, [400-600], [700000-800000),489.62805,4153.553,18994.916,4643.469, false
synthetic-at-arity/program-1003-r.res,[1-10],5.420718816,10,1,473,754627, [400-600], [666666-999999),551.1212,4781.0747,20683.422,5332.4854, false
synthetic-at-predicate/program-905-r.res,[1-20],10.432,20,1,250,363410, [200-400), [333333-666666),488.26904,4590.2256,16939.74,5078.7944, false
synthetic-at-arity/program-229-r.res,[1-20],10.68539326,20,1,178,458951, [5-200), [333333-666666),487.16544,5893.029,22118.41,6380.4956, false
synthetic-at-predicate/program-711-r.res,[1-10],5.516314779,10,1,521,701714, [400-600], [666666-999999),541.85455,3962.3916,19162.496,4504.5537, false
synthetic-at-predicate/program-961-r.res,[1-20],10.12837838,20,1,148,870256, [5-200), [666666-999999),536.5121,10297.26,38240.63,10834.082, false
synthetic-at-rules/program-544-r.res,[1-20],10.45833333,20,1,216,396954, [200-400), [400000-500000),475.27045,4992.747,18693.39,5468.304, false
synthetic-at-rules/program-783-r.res,[1-10],5.61407767,10,1,412,791708, [400-600], [800000-900000),546.4097,4738.73,22271.518,5285.4287, false
synthetic-at-predicate/program-967-r.res,[1-20],10.45833333,20,1,144,821661, [5-200), [666666-999999),427.5584,10171.428,36562.36,10599.27, false
synthetic-at-rules/program-787-r.res,[1-10],5.406818182,10,1,440,803706, [400-600], [800000-900000),529.1992,4658.9126,22088.037,5188.4014, false
synthetic-at-predicate/program-712-r.res,[1-10],5.375291375,10,1,429,829699, [400-600], [666666-999999),516.0621,4797.3784,22881.479,5313.734, false
synthetic-at-arity/program-584-r.res,[1-20],10.18059299,20,1,371,326242, [200-400), [333333-666666),654.8852,4004.196,15177.151,4659.4497, false
synthetic-at-predicate/program-716-r.res,[1-10],5.452674897,10,1,486,744688, [400-600], [666666-999999),582.26434,4160.1777,20368.635,4742.7344, false
synthetic-at-rules/program-778-r.res,[1-10],5.441535777,10,1,573,693236, [400-600], [700000-800000),521.8108,4365.0923,18920.605,4887.1904, false
synthetic-at-rules/program-786-r.res,[1-10],5.447316103,10,1,503,737608, [400-600], [800000-900000),530.2188,4197.652,20295.22,4728.1606, false
synthetic-at-arity/program-579-r.res,[1-20],9.990536278,20,1,317,353726, [200-400), [333333-666666),542.4039,4355.765,16367.307,4898.458, false
synthetic-at-predicate/program-838-r.res,[1-20],10.23809524,20,1,588,301977, [400-600], [0-333333),614.51746,3589.0117,13910.802,4203.8315, false
synthetic-at-arity/program-1031-r.res,[1-10],5.575367647,10,1,544,691435, [400-600], [666666-999999),542.3895,4091.0042,19269.22,4633.6797, false
synthetic-at-rules/program-537-r.res,[1-20],10.13898305,20,1,295,356974, [200-400), [300000-400000),576.8977,4160.0205,16395.777,4737.208, false
synthetic-at-predicate/program-705-r.res,[1-10],5.379047619,10,1,525,741653, [400-600], [666666-999999),536.83594,4354.6074,19817.701,4891.732, false
synthetic-at-predicate/program-697-r.res,[1-10],5.518348624,10,1,436,799621, [400-600], [666666-999999),593.47815,4764.3525,22356.758,5358.117, false
synthetic-at-rules/program-771-r.res,[1-10],5.477186312,10,1,526,723211, [400-600], [700000-800000),541.0032,4273.031,20109.225,4814.325, false
synthetic-at-predicate/program-694-r.res,[1-10],5.41617357,10,1,507,750759, [400-600], [666666-999999),551.84717,4165.8267,20141.238,4717.9653, false
synthetic-at-predicate/program-811-r.res,[1-20],10.17608696,20,1,460,319660, [400-600], [0-333333),617.02155,3863.3796,14778.765,4480.7056, false
synthetic-at-rules/program-534-r.res,[1-20],10.743083,20,1,253,349703, [200-400), [300000-400000),568.6431,4535.2295,17053.1,5104.163, false
synthetic-at-predicate/program-867-r.res,[1-20],10.65240642,20,1,187,457198, [5-200), [333333-666666),557.95306,5839.808,21410.543,6398.051, false
synthetic-at-predicate/program-708-r.res,[1-10],5.535472973,10,1,592,684764, [400-600], [666666-999999),502.25507,4098.412,19034.975,4600.962, false
synthetic-at-arity/program-835-r.res,[1-20],10.42827443,20,1,481,308255, [400-600], [0-333333),569.83344,4021.517,14396.307,4591.639, false
synthetic-at-predicate/program-890-r.res,[1-20],10.36901408,20,1,355,331250, [200-400), [333333-666666),527.4909,4190.8,15524.59,4718.5825, false
synthetic-at-predicate/program-687-r.res,[1-10],5.403578529,10,1,503,763255, [400-600], [666666-999999),546.8436,4295.3477,20972.773,4842.483, false
synthetic-at-predicate/program-683-r.res,[1-10],5.471291866,10,1,418,851505, [400-600], [666666-999999),563.2315,5523.5176,23322.773,6087.0405, false
synthetic-at-arity/program-596-r.res,[1-20],9.820846906,20,1,307,378211, [200-400), [333333-666666),563.9463,4436.6353,16737.098,5000.877, false
synthetic-at-predicate/program-675-r.res,[1-10],5.601023018,10,1,391,874060, [200-400), [666666-999999),602.8394,5192.018,24059.611,5795.142, false
synthetic-at-arity/program-1025-r.res,[1-10],5.398720682,10,1,469,800874, [400-600], [666666-999999),512.6167,4619.1704,21498.156,5132.0776, false
synthetic-at-rules/program-266-r.res,[1-20],9.881081081,20,1,185,601091, [5-200), [600000-700000),481.87494,6536.403,26761.746,7018.565, false
synthetic-at-arity/program-1007-r.res,[1-10],5.413276231,10,1,467,809853, [400-600], [666666-999999),605.781,4438.033,22282.553,5044.1045, false
synthetic-at-rules/program-256-r.res,[1-20],10.62146893,20,1,177,507629, [5-200), [500000-600000),455.8512,6375.709,23798.162,6831.8643, false
synthetic-at-rules/program-536-r.res,[1-20],10.21587302,20,1,315,357961, [200-400), [300000-400000),599.3192,4463.4136,16554.756,5063.0244, false
synthetic-at-arity/program-571-r.res,[1-20],10.82867133,20,1,286,337926, [200-400), [333333-666666),527.82416,4476.6436,16161.476,5004.753, false
synthetic-at-predicate/program-831-r.res,[1-20],11.03661327,20,1,437,293628, [400-600], [0-333333),598.783,3840.4443,14576.099,4439.522, false
synthetic-at-predicate/program-695-r.res,[1-10],5.371485944,10,1,498,787569, [400-600], [666666-999999),570.0842,4428.5977,21174.057,4998.994, false
synthetic-at-rules/program-840-r.res,[1-20],10.47457627,20,1,472,310786, [400-600], [300000-400000),600.66644,3798.3176,14847.572,4399.276, false
synthetic-at-predicate/program-698-r.res,[1-10],5.378923767,10,1,446,853170, [400-600], [666666-999999),535.95483,4959.3794,23037.176,5495.6387, false
synthetic-at-rules/program-782-r.res,[1-10],5.651685393,10,1,445,781049, [400-600], [800000-900000),585.22424,4882.706,22037.01,5468.2183, false
synthetic-at-predicate/program-866-r.res,[1-20],10.31937173,20,1,191,504342, [5-200), [333333-666666),587.67474,6044.4307,22771.057,6632.401, false
synthetic-at-predicate/program-970-r.res,[1-20],10.78205128,20,1,156,645719, [5-200), [666666-999999),434.74292,8451.959,30978.553,8886.994, false
synthetic-at-arity/program-1034-r.res,[1-10],5.510067114,10,1,447,820548, [400-600], [666666-999999),542.96655,4600.175,22508.896,5143.4346, false
synthetic-at-rules/program-556-r.res,[1-20],9.639269406,20,1,219,503258, [200-400), [500000-600000),548.18085,5520.063,21886.768,6068.5366, false
synthetic-at-rules/program-271-r.res,[1-20],10.7,20,1,150,717818, [5-200), [700000-800000),414.50073,8770.591,33247.09,9185.379, false
synthetic-at-arity/program-234-r.res,[1-20],10.70833333,20,1,168,548640, [5-200), [333333-666666),469.91364,7163.6533,25864.582,7633.8555, false
synthetic-at-rules/program-834-r.res,[1-20],10.58661417,20,1,508,306505, [400-600], [300000-400000),584.09766,4071.6436,14537.554,4656.0264, false
synthetic-at-arity/program-815-r.res,[1-20],10.6040404,20,1,495,308161, [400-600], [0-333333),640.94086,3731.6152,14631.585,4372.8496, false
synthetic-at-rules/program-800-r.res,[1-10],5.445652174,10,1,460,822854, [400-600], [900000-1000000),550.0874,4682.9253,22354.912,5233.3037, false
synthetic-at-arity/program-802-r.res,[1-20],10.75213675,20,1,468,305190, [400-600], [0-333333),574.63135,3948.8054,14639.877,4523.7285, false
synthetic-at-arity/program-565-r.res,[1-20],10.72522523,20,1,222,401223, [200-400), [333333-666666),548.77106,5605.119,19033.389,6154.206, false
synthetic-at-predicate/program-787-r.res,[1-20],10.87113402,20,1,388,312248, [200-400), [0-333333),745.2489,4090.7422,15091.034,4836.283, false
synthetic-at-arity/program-324-r.res,[1-20],10.07100592,20,1,169,684446, [5-200), [666666-999999),469.80313,7565.4155,29816.707,8035.5063, false
synthetic-at-rules/program-545-r.res,[1-20],9.783950617,20,1,324,383533, [200-400), [400000-500000),582.6078,4665.0015,17178.672,5247.8975, false
synthetic-at-rules/program-798-r.res,[1-10],5.355855856,10,1,444,883091, [400-600], [900000-1000000),631.86847,5087.304,23936.23,5719.463, false
synthetic-at-arity/program-595-r.res,[1-20],10.65614035,20,1,285,350068, [200-400), [333333-666666),597.6893,4579.712,16798.709,5177.6953, false
synthetic-at-predicate/program-709-r.res,[1-10],5.480357143,10,1,560,742171, [400-600], [666666-999999),584.24493,4833.9014,20494.316,5418.439, false
synthetic-at-predicate/program-699-r.res,[1-10],5.357142857,10,1,560,767960, [400-600], [666666-999999),585.3135,4300.2837,20682.44,4885.89, false
synthetic-at-arity/program-1009-r.res,[1-10],5.493478261,10,1,460,820758, [400-600], [666666-999999),620.40894,4892.829,23029.717,5513.5293, false
synthetic-at-predicate/program-684-r.res,[1-10],5.357740586,10,1,478,836867, [400-600], [666666-999999),660.1321,4880.78,22647.094,5541.2197, false
synthetic-at-arity/program-934-r.res,[1-20],10.11192214,20,1,411,344179, [400-600], [333333-666666),584.9541,4121.7783,15532.745,4707.0303, false
synthetic-at-predicate/program-719-r.res,[1-10],5.468483816,10,1,587,738603, [400-600], [666666-999999),562.5386,4289.9644,19888.05,4852.7964, false
synthetic-at-arity/program-219-r.res,[1-20],10.8655914,20,1,186,474735, [5-200), [333333-666666),574.11896,6161.2876,22550.201,6735.701, false
synthetic-at-rules/program-532-r.res,[1-20],10.30163043,20,1,368,349637, [200-400), [300000-400000),714.79785,4317.901,16171.842,5032.994, false
synthetic-at-arity/program-1006-r.res,[1-10],5.50896861,10,1,446,854410, [400-600], [666666-999999),472.81277,5029.9795,23404.744,5503.0854, false
synthetic-at-arity/program-1012-r.res,[1-10],5.387795276,10,1,508,820457, [400-600], [666666-999999),491.36404,4622.5747,22471.607,5114.2803, false
synthetic-at-arity/program-208-r.res,[1-20],11.25657895,20,1,152,615178, [5-200), [333333-666666),480.33026,7940.0063,29626.824,8420.665, false
synthetic-at-arity/program-1014-r.res,[1-10],5.484304933,10,1,446,875532, [400-600], [666666-999999),658.5181,5200.812,24168.592,5859.666, false
synthetic-at-arity/program-1029-r.res,[1-10],5.30876494,10,1,502,851911, [400-600], [666666-999999),597.1791,4873.959,22890.285,5471.4277, false
synthetic-at-predicate/program-826-r.res,[1-20],10.27027027,20,1,592,327387, [400-600], [0-333333),643.226,4066.5232,15226.89,4710.0596, false
synthetic-at-arity/program-569-r.res,[1-20],10.23184358,20,1,358,362275, [200-400), [333333-666666),569.4219,4506.2725,16925.861,5075.9814, false
synthetic-at-arity/program-1037-r.res,[1-10],5.486373166,10,1,477,837384, [400-600], [666666-999999),602.0381,4682.6597,22815.08,5284.9917, false
synthetic-at-predicate/program-936-r.res,[1-20],10.2797075,20,1,547,331841, [400-600], [333333-666666),679.9414,4024.9307,15310.77,4705.161, false
synthetic-at-predicate/program-692-r.res,[1-10],5.512195122,10,1,574,754190, [400-600], [666666-999999),619.1003,4004.3713,20445.2,4623.761, false
synthetic-at-rules/program-279-r.res,[1-20],9.701030928,20,1,194,636564, [5-200), [700000-800000),506.12613,6896.366,27692.852,7402.781, false
synthetic-at-rules/program-789-r.res,[1-10],5.478108581,10,1,571,769809, [400-600], [800000-900000),519.7665,4315.858,21226.691,4835.9146, false
synthetic-at-arity/program-1032-r.res,[1-10],5.455985915,10,1,568,776474, [400-600], [666666-999999),603.7375,4397.461,21248.094,5001.4863, false
synthetic-at-arity/program-597-r.res,[1-20],10.26502732,20,1,366,360195, [200-400), [333333-666666),626.0242,4587.678,16598.406,5213.9893, false
synthetic-at-predicate/program-892-r.res,[1-20],10.46111111,20,1,360,352003, [200-400), [333333-666666),627.2839,4466.5054,16700.795,5094.0747, false
synthetic-at-rules/program-790-r.res,[1-10],5.504215852,10,1,593,755311, [400-600], [800000-900000),786.338,4721.3037,20961.762,5507.9287, false
synthetic-at-rules/program-832-r.res,[1-20],10.59437751,20,1,498,327442, [400-600], [300000-400000),647.669,4200.6724,15464.207,4848.624, false
synthetic-at-arity/program-343-r.res,[1-20],10.46428571,20,1,168,680811, [5-200), [666666-999999),456.38953,7726.957,30690.287,8183.6396, false
synthetic-at-arity/program-330-r.res,[1-20],10.14117647,20,1,170,732556, [5-200), [666666-999999),465.15106,9401.767,32887,9867.214, false
synthetic-at-arity/program-1011-r.res,[1-10],5.427304965,10,1,564,794034, [400-600], [666666-999999),644.8317,4496.6562,21676.102,5141.772, false
synthetic-at-arity/program-572-r.res,[1-20],10.44747082,20,1,257,406610, [200-400), [333333-666666),569.95667,5728.042,19152.965,6298.2866, false
synthetic-at-rules/program-792-r.res,[1-10],5.370588235,10,1,510,849491, [400-600], [900000-1000000),539.71136,4893.743,23380.664,5433.7397, false
synthetic-at-predicate/program-685-r.res,[1-10],5.420689655,10,1,580,785977, [400-600], [666666-999999),596.2448,4336.5347,21359.088,4933.071, false
synthetic-at-arity/program-578-r.res,[1-20],10.0238806,20,1,335,390301, [200-400), [333333-666666),626.50244,4642.426,17420.254,5269.23, false
synthetic-at-rules/program-550-r.res,[1-20],10.24206349,20,1,252,434010, [200-400), [400000-500000),522.9485,5831.4287,19952.24,6354.665, false
synthetic-at-arity/program-239-r.res,[1-20],10.74117647,20,1,170,608406, [5-200), [333333-666666),529.02875,7533.9756,28279.512,8063.2896, false
synthetic-at-arity/program-830-r.res,[1-20],10.83773585,20,1,530,317390, [400-600], [0-333333),624.05255,4296.4395,15245.847,4920.788, false
synthetic-at-arity/program-599-r.res,[1-20],9.875409836,20,1,305,413828, [200-400), [333333-666666),607.7264,5202.633,18725.684,5810.6523, false
synthetic-at-predicate/program-985-r.res,[1-20],10.54901961,20,1,153,871116, [5-200), [666666-999999),467.66226,10610.597,40026.31,11078.553, false
synthetic-at-predicate/program-944-r.res,[1-20],10.3840399,20,1,401,355272, [400-600], [333333-666666),582.2302,4456.1943,16532.225,5038.71, false
synthetic-at-rules/program-833-r.res,[1-20],10.32634033,20,1,429,351049, [400-600], [300000-400000),644.2032,4427.0586,16536.623,5071.548, false
synthetic-at-arity/program-231-r.res,[1-20],10.6744186,20,1,172,597463, [5-200), [333333-666666),563.1822,7270.92,28266.793,7834.403, false
synthetic-at-predicate/program-691-r.res,[1-10],5.489473684,10,1,570,790001, [400-600], [666666-999999),592.2386,4677.0215,21361.678,5269.569, false
synthetic-at-predicate/program-714-r.res,[1-10],5.47257384,10,1,474,882864, [400-600], [666666-999999),520.17993,5054.967,24183.928,5575.4375, false
synthetic-at-arity/program-1021-r.res,[1-10],5.506641366,10,1,527,820498, [400-600], [666666-999999),620.146,4557.329,22548.826,5177.767, false
